parameter_1,parameter_2
-1.84384108584276,-1.18025409438138
-0.932536802296156,-1.49857478808704
-1.57817509418989,-1.17199641171588
-1.37085547039379,-0.940228199891444
-0.681290675805907,-1.06335457739879
-0.681290675805907,-1.06335457739879
-0.330661790067446,-0.400055419650244
1.52662506805305,-0.960586886054316
0.548817322735203,-0.767413490035123
0.573927091010042,-0.440068846036155
1.29715500784795,0.962630226220592
1.00072655426728,0.685361607800004
1.43815227465631,0.875958342095737
1.90140294643478,1.10511328966624
1.90244807548578,1.24785526732011
1.42057497147017,1.92917637859441
0.790469705949399,0.607163489140886
1.73626918322847,1.10584407075309
1.77206383511264,1.18662731925205
1.97652600192097,1.24423205825289
1.15731903576043,0.746738698022635
1.15731903576043,0.746738698022635
0.56563129391803,0.477206340007597
0.56563129391803,0.477206340007597
0.528521786381899,0.420629137927381
0.409122858063666,0.465509389002835
0.262738431084907,0.0155842722511789
0.262738431084907,0.0155842722511789
1.02519343737001,1.48793448913111
1.02519343737001,1.48793448913111
1.35632325418946,0.98751841798137
1.14343591241111,1.86520537767373
0.751475481839445,1.06493028327329
1.07809364309717,1.78142877629589
1.05474464560745,1.65841526017027
1.05474464560745,1.65841526017027
1.01900221782647,1.75958436804171
1.25461301174442,1.7774648866589
1.13068232857692,1.84467948129345
1.13068232857692,1.84467948129345
1.62982616384058,1.02853452896547
1.25764264115758,1.89307093514888
1.06248322695552,1.72179009449034
1.47612513908661,1.1016638711296
1.47612513908661,1.1016638711296
1.47612513908661,1.1016638711296
1.17124780703241,1.65060805463493
1.8852107709471,1.19464766898504
0.504818998510171,0.4217940700837
0.441121341242841,-0.541030590780885
1.03973367927584,-0.725117525490923
0.826337900000329,-1.26199806519761
1.37348896178314,-0.932414150495358
0.546718471789536,-0.83838620290139
1.29072425679938,-1.79353866627578
1.15586698075873,-1.67341242495607
1.69670560985153,-1.15831583540927
1.80710383596764,-1.20473284362427
0.747255507353659,-0.904380389650523
0.649542686811081,-0.803311104874567
0.649542686811081,-0.803311104874567
1.36153300221363,-0.966115245904588
1.36153300221363,-0.966115245904588
1.81904948140903,-1.15444540840336
1.24846465719485,-1.81221196781618
1.24846465719485,-1.81221196781618
1.04483853806004,-1.42402878535036
0.827412533416445,-0.629597065843207
0.789871214244686,-0.980323833485695
0.827197101452255,-1.06195248355511
1.40592560658133,-0.952064537024769
1.40592560658133,-0.952064537024769
1.40592560658133,-0.952064537024769
1.10978667723658,-0.735685658569032
0.895624441454793,-0.604727288489908
0.475782700638521,-0.381662148916177
0.475782700638521,-0.381662148916177
1.10369534815044,-0.733668648413351
1.34729881420706,-0.927359377709966
1.43435877789763,-1.00311990346231
1.39245656169011,-0.939446663720483
1.39245656169011,-0.939446663720483
1.30794564230703,-1.84464778387701
1.30794564230703,-1.84464778387701
0.92519920972364,-1.60943079120157
1.35057695214539,-1.71381395441452
1.25382030495344,-1.78643317290962
1.91702961618406,-1.26032098804326
1.10485487714944,-0.762027186251902
1.08344142774703,-1.71547169363015
0.60224719513358,-0.554232676407496
1.2528547727467,-1.76350063145114
1.16636687780664,-1.73469254319351
1.20290634455538,-1.70939762842375
1.19117040786463,-1.81587856254561
1.19117040786463,-1.81587856254561
1.0498067615924,-1.58555519174949
1.0498067615924,-1.58555519174949
1.17701189114005,-0.801856620519774
1.17701189114005,-0.801856620519774
1.15725526878883,-1.72084318372026
1.12827787238822,-1.77709818519101
0.736088567823484,-1.09750396125873
1.45748622651307,-0.84946031140375
1.68672240702446,-1.13630945046455
1.68672240702446,-1.13630945046455
1.68672240702446,-1.13630945046455
1.94421103142111,-1.19664245536668
1.86105497415763,-1.20861247949229
1.86105497415763,-1.20861247949229
1.59470934345243,-1.1688732631265
1.03587137928273,-1.57940303297835
1.79655775026818,-1.2091217807075
1.33380554397063,-1.88066320202202
1.74683896273659,-1.06949977093455
0.798019504340072,-1.09410002160201
0.963541766464887,-1.52902220967614
0.864349404731713,-1.38462453922382
1.08458970564038,-1.65225769903047
1.43952671898698,-1.97873533361977
1.15094311703056,-0.83777489490072
0.967545114391423,-1.31424219139684
1.01185818390156,-1.32096320186826
1.15195140293734,-1.85123177029943
1.07157916921702,-0.827370247572446
1.11086577122331,-0.832439243841962
1.87527174645908,-1.26416507240815
1.17945660772633,-1.92949676906667
1.01519353815247,-1.65173311643632
0.730771643849167,-1.31271277789399
1.79773092281451,-1.19811438037581
1.79773092281451,-1.19811438037581
1.28574433215011,-1.9156548696038
1.05811104461622,-1.57453979200913
1.05811104461622,-1.57453979200913
1.30316261196813,-1.7515385257748
1.22106590070962,-1.92614491233576
1.22106590070962,-1.92614491233576
1.11606963714881,-0.6925316465765
0.928329960326874,-0.639381217528109
0.928329960326874,-0.639381217528109
0.849845410782478,-0.56778746893048
0.849845410782478,-0.56778746893048
0.488064489135595,-0.620198639306745
-0.282926377477254,-0.163760148436271
0.306254211836503,-0.238555173898377
0.296617119899971,0.325161602848285
0.474550489112972,-0.66910244635217
0.764636684762117,-0.54648470168287
-1.62522619368595,-1.26825959895017
-0.619419632335957,-0.494675933260426
-1.02338157225756,-1.57427321050346
-1.747058044172,-1.21577921016266
-0.844466098395921,-1.39495062145494
-0.861422455750662,-1.50566850644427
-0.869616060222608,-1.33813446418356
-0.869616060222608,-1.33813446418356
-1.15066999174993,-0.767802250488479
-1.61900161697913,-1.07011066071051
-1.90275148977565,-1.14461638518581
-1.90275148977565,-1.14461638518581
-1.95117784301897,-1.51757321396671
-1.95117784301897,-1.51757321396671
-1.40851180232525,-1.76841859527144
-1.62174541450918,-1.02243827444509
-1.32929297308766,-0.867502813738813
-1.07266402171182,-0.751918559955477
-1.90074729833465,-1.24516440084446
-0.952617724332624,-1.34990724004351
-0.368551029386501,-0.388627127827271
0.576064032211367,0.46194087052528
1.24399605205127,1.74450055266165
1.15390267737699,1.82469883578618
1.60104876144637,1.16194293071896
0.889137472139042,0.783420426610191
0.277913503415682,0.166566404926102
-1.23380364014879,-0.835593562824024
-1.58019519501914,-0.97451845634734
-1.58019519501914,-0.97451845634734
-1.77712959348618,-1.25145765806301
-1.60795740232018,-1.0172078098305
-0.56745697943975,-0.499861762501214
-0.819708035994717,-0.527199028034579
-0.538911575334922,-0.733587813260788
-0.538911575334922,-0.733587813260788
0.523531724122735,0.652596990809838
1.12325155514531,1.54661971612677
1.09069646721059,1.57272387378707
1.89297794764109,1.17655734419719
1.04211219567092,1.5127727236077
1.34423835341938,1.93130170634112
1.33138761072684,0.894376609776182
1.10475909836505,0.796203263247743
1.02511951026927,1.51922961827912
1.06256849873286,1.74432849728357
0.7032307312534,1.03776836277443
-1.11068625724598,0.710110636092182
-0.290043016374252,0.322096199614618
0.680218589718933,1.10105616740025
0.951312067173547,-0.689838205480068
0.752650740826428,-1.01509899580405
1.44286013206095,-0.964097137230122
1.8047793908021,-1.08157032894684
1.53032945685574,-1.04931940968287
0.801584580994437,-0.574311435334303
1.0803122727406,-0.713507545572314
1.0803122727406,-0.713507545572314
0.940309048247603,-0.628549849383888
1.32047338785028,-0.824622063958094
1.13434147591235,-1.81926693074311
1.2198720837469,-1.53393215937947
1.26607195192051,-1.79769583785061
1.63885656283273,-1.1753632813119
0.834403426404192,-1.17409064109655
0.936957968819408,-1.45688221223022
0.936957968819408,-1.45688221223022
1.98572543548791,-1.1670488840167
1.98572543548791,-1.1670488840167
1.62382162795798,-1.19593874806825
1.74110759998454,-1.25638440492425
1.30922890497812,-1.84312006037333
1.30922890497812,-1.84312006037333
0.937607961446506,-1.28880679929116
0.485842637719473,-0.739955504405477
1.18066067961686,-1.88638290150273
1.09894674710875,-1.59631295403194
1.23775678977707,-1.97435176746273
1.35048861039736,-0.936488133222725
0.3147823693607,0.214585299577418
0.382462468258534,-0.373768059783325
0.942226837444657,-1.40588958157698
1.238221767114,-0.74658976177133
1.10684631860485,-1.57079276113692
1.49926295462408,-0.893315438856324
1.59387861256964,-1.14792844312505
1.59387861256964,-1.14792844312505
1.73679062716825,-1.29863355317118
0.926944025825953,-1.63622980990459
0.892887580213087,-1.46953489554348
0.778371332934654,-0.648208158762819
1.35050123915355,-0.943560259250812
1.21405682836456,-1.75863134538749
1.11698219537845,-1.63834651365992
0.914178124001552,-1.19497937723129
0.974304010616357,-1.51587209933707
0.982612189579448,-1.40407863027473
0.902154909303443,-1.3457584132577
1.45459851592322,-1.89341334071244
0.938627637296584,-1.38551900023005
0.938627637296584,-1.38551900023005
1.46644321642401,-1.83575092035379
1.11987455442553,-1.45279748603021
0.71033094146234,-1.0746127320453
1.06330435071128,-0.773665129154258
1.40543645705972,-0.921423853677954
0.35320509384956,-0.315503020136084
0.35320509384956,-0.315503020136084
-0.504258797959909,0.758405455076477
-1.97173190800907,1.23874355947008
-0.701523854218802,0.936541007685768
-1.93400823648067,1.38026685169989
-1.14499698737279,1.72070814643345
-0.434814209859704,0.395515727462894
-0.563364772857833,0.864299984815716
-1.1258824501581,0.741804980026649
-1.08623106563909,1.67870412983108
-1.08623106563909,1.67870412983108
-1.08623106563909,1.67870412983108
-0.884528554722504,1.21099559722477
-0.957607266556929,1.42077741598436
-0.957607266556929,1.42077741598436
-0.957607266556929,1.42077741598436
-1.1227647100405,1.57768776183564
-1.68348907858891,1.08649274228333
-1.43013280649031,0.927796177150364
-0.920131230816724,1.70493333037521
0.431355618068095,0.389509359177241
0.431355618068095,0.389509359177241
0.431355618068095,0.389509359177241
0.552326678005566,0.443684172678557
0.630150974988171,0.490692611367873
-0.500404627394207,0.446758067427874
-0.500404627394207,0.446758067427874
-1.3179338729815,1.74242633084091
-1.11119410941769,0.773614953084308
-1.11119410941769,0.773614953084308
-1.15215375593454,0.823313171370508
-1.15215375593454,0.823313171370508
-1.30547302891607,0.950793247382457
-0.610505496571268,0.837482513560084
-0.688044141200135,0.956899472097472
-1.12765583889026,1.90086131235195
-1.13862281483929,1.9727033297104
-1.02490473185502,1.71385201410896
-0.834410745122406,0.576270704362213
-0.934899895466254,1.39960414945734
-1.47019612456405,0.980112119679361
-1.07475665206694,1.55494733625178
-1.29482812007593,1.76927966719154
-1.0207058840081,1.77231806505508
-1.09514712897254,1.90103257631567
-0.773168611439016,1.48222051165586
-0.548841831923974,0.827177704725642
-0.841599990232523,0.636160962791344
0.29371035890839,-0.0742084076837548
-0.273259820544309,0.0753810767975167
-0.67600408169221,-1.03221175435307
-1.49059101316756,-0.971539430158226
-1.49059101316756,-0.971539430158226
-1.49059101316756,-0.971539430158226
-1.49059101316756,-0.971539430158226
-1.49059101316756,-0.971539430158226
-1.71961980828778,-1.15123048088532
-1.85390299499873,-1.19134100867076
-1.85390299499873,-1.19134100867076
-1.85785737888524,-1.23977725795854
-1.85785737888524,-1.23977725795854
-0.445612966879101,-0.508530652746036
-0.89901598329014,-1.22033407518776
-1.97214093510996,-1.37497774438984
-0.907552719066332,-0.69461844042694
-1.22869586378485,-1.90949441378202
-1.18496007565817,-1.83877574099697
-1.07185150101371,-1.65442480611593
-1.07185150101371,-1.65442480611593
-1.07185150101371,-1.65442480611593
-1.07185150101371,-1.65442480611593
-0.831881502579027,-1.09352897998924
-0.935586077212249,-1.5622439790689
-1.88816122026645,-1.18107149101288
-1.86994405694979,-1.4522215517897
-1.91748897916793,-1.35157633150357
-1.85115347713808,-1.05399066421787
-1.85115347713808,-1.05399066421787
-1.05295363832633,-1.74220957985128
-1.0222865086187,-1.71372228507078
-1.12038786542917,-1.81075788590789
-0.244524787892036,-0.321828178364417
-0.244524787892036,-0.321828178364417
-0.598717047176829,-0.471377518852993
-0.598717047176829,-0.471377518852993
-1.77873086056639,-1.10987788704816
-1.93985848085172,-1.21350033953066
-1.93985848085172,-1.21350033953066
-1.93985848085172,-1.21350033953066
-1.08702323325952,-1.71599229140676
-1.08702323325952,-1.71599229140676
-1.00617232178035,-1.6428587338052
-1.38046050078288,-1.9461741456455
-1.23453447228894,-1.95060738139777
-1.72916081019087,-1.18566341617614
-1.21136408598126,-0.801912583002943
-1.12134091575376,-0.80694793633821
-1.84598059203995,-1.25343259060206
-1.84598059203995,-1.25343259060206
-1.0360961123534,-1.5526723363828
-0.957754379370606,-0.720522591605727
-1.17732906046356,-0.772316139016685
-1.17732906046356,-0.772316139016685
-1.17732906046356,-0.772316139016685
-1.17732906046356,-0.772316139016685
-1.17732906046356,-0.772316139016685
-0.846230742908646,-0.62228518582477
-1.48973729607851,-0.946992908438999
-1.48973729607851,-0.946992908438999
-0.619930918501143,-0.868142474530065
-0.387494209776131,-0.509518911402494
-1.26490759875128,-0.729344054860893
-1.31604048132418,-1.80632750058821
-0.853398151461944,-1.07267479484711
-0.46766012045804,-0.60517141288734
-0.46766012045804,-0.60517141288734
-1.16794289513562,-1.71474579910899
-1.0923540952871,-1.70035001926644
-1.18632945335482,-1.80147169626668
-1.18250966226732,-1.57598065118447
-1.96154229353968,-1.48255055850184
-1.25995493705683,-0.890410986288198
-1.62243702219175,-1.13054340972534
-0.788166219571145,-1.16842340608133
-1.10491178724634,-1.92875056558765
-1.07761912108857,-1.79740049795276
-1.07421109306641,-0.699429413621552
-1.03092766837419,-1.76534275857872
-1.62578580548195,-1.13007459476078
-1.62578580548195,-1.13007459476078
-1.60948437201688,-1.10117947843402
-1.20379461080475,-0.84617184392974
-0.720460092526505,-0.521013945385393
-0.961920485522313,-0.668391924252541
-0.439242479311035,-0.3772955099086
-0.627697694493341,0.506059491184118
-0.627697694493341,0.506059491184118
0.426623989804764,0.47798092640948
0.522693697662456,0.645319095849228
0.523160137481158,0.694679634145764
0.523160137481158,0.694679634145764
1.60861638957935,1.14475477616817
1.60861638957935,1.14475477616817
1.62229333508881,1.27036607376613
1.03266652554944,1.70914612928081
1.14406981462366,1.61113581062947
1.4337465200973,1.05960604069862
1.79732636307404,1.10987779267439
1.23904729096302,1.95761185548452
0.418962269695641,0.591947560521759
0.418962269695641,0.591947560521759
0.418962269695641,0.591947560521759
-0.0888516891761524,0.272686817574233
-0.411667388006137,0.524583734000266
-0.426150430635969,-0.355103508770885
-0.0207704017645143,-0.277238384363287
-0.104312651987741,-0.264742246441475
-0.80394951964358,-1.26850779664813
-1.06952346314417,-1.6585862799696
-1.13100951275536,-1.92831041908657
-1.13100951275536,-1.92831041908657
-1.50757550479212,-1.19462291492801
-1.28851568207893,-0.819598031303724
-1.28851568207893,-0.819598031303724
-1.28851568207893,-0.819598031303724
-0.607953544519405,-0.906842478593056
-0.719470699340094,-1.01668238360274
-0.941665443535533,-1.6363143053799
-1.74304432516255,-1.10931628008658
-0.490280076220534,-0.730442303503929
-0.295515657761736,0.0808631830628611
-0.506394932487886,0.757371941422132
-0.506394932487886,0.757371941422132
-0.506394932487886,0.757371941422132
-0.506394932487886,0.757371941422132
-0.506394932487886,0.757371941422132
0.939324084199155,1.23302493138876
0.778092960845436,1.24642114539514
1.0410631419138,1.52198106349872
1.0410631419138,1.52198106349872
0.839295091060066,0.627008429698101
0.406228063809748,0.411311508759474
0.406228063809748,0.411311508759474
0.942132278002403,-0.754227464241955
1.32318027773126,-1.01004890779549
0.854915435236452,-0.653641801155595
1.96131021516762,-1.45764726115787
1.96131021516762,-1.45764726115787
1.13604535703682,-1.78637534239638
1.12206271510993,-1.85588390262789
0.607397077285183,-0.960004613865042
1.58718033076685,-1.11388535666135
1.94663163657511,-1.48725624995665
1.67924412669601,-1.02382779834135
0.265748601820572,0.0330992276015513
0.396131468639556,0.346094531603458
0.717030318390642,-0.450819881951948
0.6160537900778,0.479203174250483
0.6160537900778,0.479203174250483
1.144130662722,1.93121264314244
1.48915016176831,0.880276189972332
1.66432695487216,1.01328279967061
0.924065327074276,0.636362214234278
0.799980321641698,0.545323214220276
0.765200549216471,0.512521962606735
0.907796704192154,1.39527648992431
0.907796704192154,1.39527648992431
1.22674056982349,1.62420008862817
1.53117456420567,1.15832755539851
1.72815164436763,1.13584995315785
1.32408955700732,0.915487448167539
1.11921334697638,1.8030454916702
1.01614792448178,1.45487733815495
1.91986670197538,1.18506385725462
1.75187536422298,1.19044177709302
1.82071280947722,1.11826232596186
1.18099089256329,1.86333735311603
1.32334849370813,1.98958727389042
1.40407715641686,1.90567695551749
1.34731719856719,1.75497970856564
1.42568400176495,1.98837894455247
0.965683566874195,1.50781033424368
1.65017025041085,1.0266893445944
1.75319238294223,1.11629102099152
1.8801893602032,1.45623045180539
1.95219883715786,1.16297754108838
1.95219883715786,1.16297754108838
1.83649790662983,1.16073900395422
1.70329749862199,1.13661059690317
1.70329749862199,1.13661059690317
1.50152967565017,1.02733856938873
0.904772743114834,0.695258642636549
0.414939259696511,0.595151364527393
1.51059701767302,1.02007566304731
1.31919969470323,0.896302538936816
0.587501423579753,0.755962049469285
0.587501423579753,0.755962049469285
1.03183711013121,1.3699311531886
-0.327106137937941,0.403266652936326
-0.663193505761827,0.47711418451425
-0.17182733588526,0.303452853278638
-0.470007548799848,0.619515103044687
-0.512457455043399,0.422572222653608
0.562756443094991,0.487068532500461
-0.516120547532498,0.466662367737971
-0.255113220883253,-0.11655845797488
0.757598254646753,1.33668157983987
0.788453143314346,1.07524928913006
0.754765799517086,0.530004890640562
0.754765799517086,0.530004890640562
0.775695014665695,1.19670291623778
0.796035955100166,0.612686027411954
0.54297195141481,0.860371877846562
0.465065974830537,0.553719219792633
0.821162281356153,0.662961120186095
1.05748610027762,0.665008108143983
1.13630568524523,0.817988729066014
1.13630568524523,0.817988729066014
0.910429229537804,1.41713999373912
1.81125723488228,1.27780150996496
1.85213345457112,1.15284254524525
1.85213345457112,1.15284254524525
1.59787922197419,1.02458212238605
1.98273787383242,1.13131732940619
0.875979112124984,1.20619582065563
1.33084176694115,0.966778155919111
1.70046263534424,1.18541299007568
1.32811709917114,0.842811122624458
1.1404687190592,0.806889324640562
0.566793394191371,0.469515902005594
0.861519950674933,-0.586255424442294
0.861519950674933,-0.586255424442294
-0.32487091744121,-0.293810973193801
0.00707326956017362,0.251235224511345
0.00903458542033053,-0.276956292216445
-0.438617125147339,-0.456166332924011
0.696434410038487,0.922057876184539
1.05666362429361,0.736670628697377
1.39037241137936,0.872542011175252
1.63037101699219,1.15970025213381
1.80084297735597,1.14712135880375
1.80084297735597,1.14712135880375
1.80084297735597,1.14712135880375
1.69890736253507,1.2484478716333
1.56434569546175,1.00996275824664
-1.07668877758243,1.55827403990959
-1.02417676832592,0.775236362991897
-1.16865407888085,0.814651297006253
-1.49788744010925,0.976200214543572
-1.49788744010925,0.976200214543572
-1.00804051608692,1.73646866061511
-0.355881629747255,0.387587588360973
-0.286754989932736,-0.0799566864299584
-0.447171043271646,-0.562360072373606
-0.58190082441407,-0.781830193009991
-1.27071408923214,-0.866744474626981
-0.354623895179867,-0.335809363676005
-0.354623895179867,-0.335809363676005
-0.354623895179867,-0.335809363676005
-0.342513750923428,-0.347756749727791
-0.342513750923428,-0.347756749727791
-0.342513750923428,-0.347756749727791
0.521164705829406,-0.469945735045339
-0.397730765876308,0.396377927858965
-0.711974195079298,-0.510558330002958
-1.29633277076155,1.86651016080861
-1.29633277076155,1.86651016080861
-0.98445296368788,0.683801300964807
-0.98445296368788,0.683801300964807
-0.98445296368788,0.683801300964807
-0.26267159713074,0.35813652931016
1.82085934026424,0.988531780181979
1.97865771514105,1.31097477453877
1.97865771514105,1.31097477453877
1.97865771514105,1.31097477453877
1.80749530498526,1.21756099372572
1.95161178969448,1.38102067227488
1.09425766857779,1.73711584169269
1.02921990861124,1.463725906257
1.89585926648805,1.18568235951504
1.69763599967283,1.11823769339011
1.83849809796583,1.14569298984799
0.934552249313625,1.7487931772788
0.774381267429269,1.23039865312407
0.477730770621067,0.581951337207408
1.06135273008426,0.75064729609369
1.49076957841555,0.979182925320093
0.599126773117257,-0.520666470174747
0.918888581465928,-0.655212150776393
1.9541761698207,-1.23817486434981
1.9541761698207,-1.23817486434981
1.56589067360135,-0.907223077469647
1.56589067360135,-0.907223077469647
1.72393537192187,-1.22077324301433
1.49223685002172,-1.03176818285036
0.922042250416052,-1.56212786332659
0.772169222230899,-1.10571083867754
0.571768092412553,-0.811949630455934
0.79359247379238,-1.23096125171995
0.628508804920939,-0.341477011447186
1.06358596082852,1.57151421881727
1.06358596082852,1.57151421881727
1.06358596082852,1.57151421881727
1.58808980632745,0.851824392283292
0.796694605414221,1.12869741782039
0.796694605414221,1.12869741782039
1.22177828087633,1.76863569762236
1.07375856765065,1.80192320336998
0.98745776159836,1.4551473376396
1.05219539007134,1.57478411467826
1.09940571159621,1.55943055400626
1.09940571159621,1.55943055400626
1.16390765001563,0.710805592033709
0.633169090391784,0.48238431130798
0.386757708599379,-0.456506693381771
0.386757708599379,-0.456506693381771
0.386757708599379,-0.456506693381771
0.858703892956297,-1.42769044186583
0.856764057767586,-0.727044451508979
0.904939746807235,-1.28577602116573
0.830236315919685,-0.569257322422875
0.452575610563057,0.562547128282626
1.11199954045499,1.58709695498824
0.885021882660845,0.641828096519561
1.05748957598922,0.80395044645132
0.874193166365924,0.581550115440007
0.684324068212238,-0.457692853719763
0.703921277932508,-0.974840275384378
0.901680323200058,-0.658106442235705
0.901680323200058,-0.658106442235705
0.264225816696185,-0.326279563362605
1.09768547415598,-0.740610064653245
1.09768547415598,-0.740610064653245
0.921466451196127,-0.611286763339106
0.921466451196127,-0.611286763339106
0.304592498755827,0.181579397219129
0.326874485987782,-0.27337167502635
0.465776034211057,-0.605390911347502
0.875347172239035,-1.19619719562857
0.923485646752916,-1.44505987141984
0.839252733933839,-0.557389343283908
1.69613494178959,-1.0112133243322
1.69613494178959,-1.0112133243322
0.816295318670848,-1.21779627477536
1.46491956561534,-1.06165079613695
1.22868086457539,-1.98022186461248
0.481177013607566,-0.710787020023609
0.557379799374736,-0.750051960240315
1.42583043771018,-0.922359694367841
1.38436164336268,-1.87005702910729
1.02930014707427,-1.52946681198216
1.54206232245537,-0.907320417724161
0.7764163959005,-1.21729711927949
1.05691017261882,-1.43349286136322
1.0323611870829,-1.77993010431562
1.00246934831249,-1.67202286969198
1.22855293846955,-1.9502543008397
1.09168362548375,-1.57334078184871
0.943409993160053,-1.44847821133442
0.545216647234994,-0.429912101807802
0.375737003855004,-0.336968718602577
1.0399095557255,-1.49021962434896
1.0399095557255,-1.49021962434896
1.0399095557255,-1.49021962434896
1.28124080346254,-1.95748102040682
1.13755796954938,-1.62185967057526
1.73128966423236,-1.01232676538877
1.3768546562132,-0.944334652198636
0.896045552384841,-0.567535277706356
1.3850812561935,-1.88347050998837
1.3850812561935,-1.88347050998837
1.1045410686352,-1.4751454484003
1.18707570846449,-1.59674756505184
1.24576918216902,-1.70961732146538
1.81526079241621,-1.07772368550008
0.849629844078663,-1.35722898694935
1.11963237256833,-1.72781884103921
1.17770948120498,-1.92508913517324
0.945086267179645,-1.59127338093939
1.67561153226998,-1.47633082762505
1.54549388700803,-0.921935695609473
1.08720298937112,-1.602473188842
0.9479472535007,-1.51504729663358
0.9479472535007,-1.51504729663358
1.63138081220746,-0.977964954537469
1.63138081220746,-0.977964954537469
1.60428768747939,-1.24824241634359
1.37614538540426,-1.75324906927545
1.12105192925201,-1.73967304856709
0.825048399358157,-1.21245288589896
0.825048399358157,-1.21245288589896
0.34740489409052,-0.298988345941553
0.0246355715591781,0.262631499937118
0.593013925161161,0.837013643768507
0.343307292766066,0.259681936152431
0.343307292766066,0.259681936152431
-0.340562308928112,-0.396105260732267
-1.64525146672781,-1.11937979688806
-1.33599763099015,-0.842498356593712
-0.959892365036204,-1.44678129515782
-0.959892365036204,-1.44678129515782
-1.1145571133596,-1.79446881335967
-1.9703834590742,-1.46646174502597
-1.9703834590742,-1.46646174502597
-1.23419282260724,-1.68798742491742
-1.03759813471294,-1.57628859573327
-1.03759813471294,-1.57628859573327
-0.942835153263797,-1.58980924912059
-1.18835934735482,-1.79134110704214
-1.82503012923075,-1.44233057370318
-0.912990505584614,-1.54233097411757
-1.11356075898025,-1.56576331493685
-0.505793475587013,-0.605744959822683
-1.10921700679621,-1.48028329209224
-1.23950701107261,-1.54953311799679
-0.934146264580046,-1.71156445139794
